org_code,name,rtt_type,count_wait_more_18_weeks,count_wait_more_52_weeks,perc_wait_more_18_weeks,perc_wait_more_52_weeks,count_total
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",Completed Pathways For Admitted Patients,2,0,0.044444444444444446,0,45
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",Completed Pathways For Non-Admitted Patients,0,0,0,0,19
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",Incomplete Pathways,20,0,0.12738853503184713,0,157
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",Incomplete Pathways with DTA,8,0,0.14285714285714285,0,56
NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",New RTT Periods - All Patients,0,0,0,0,51
NT241,"NUFFIELD HEALTH, WOKING HOSPITAL",Completed Pathways For Admitted Patients,0,0,0,0,57
NT241,"NUFFIELD HEALTH, WOKING HOSPITAL",Completed Pathways For Non-Admitted Patients,0,0,0,0,2
NT241,"NUFFIELD HEALTH, WOKING HOSPITAL",Incomplete Pathways,0,0,0,0,47
NT241,"NUFFIELD HEALTH, WOKING HOSPITAL",Incomplete Pathways with DTA,0,0,0,0,5
NT241,"NUFFIELD HEALTH, WOKING HOSPITAL",New RTT Periods - All Patients,0,0,0,0,1
NT242,"NUFFIELD HEALTH, WOLVERHAMPTON HOSPITAL",Completed Pathways For Admitted Patients,7,6,0.05263157894736842,0.045112781954887216,133
NT242,"NUFFIELD HEALTH, WOLVERHAMPTON HOSPITAL",Completed Pathways For Non-Admitted Patients,6,6,0.11538461538461539,0.11538461538461539,52
NT242,"NUFFIELD HEALTH, WOLVERHAMPTON HOSPITAL",Incomplete Pathways,52,22,0.46846846846846846,0.1981981981981982,111
NT242,"NUFFIELD HEALTH, WOLVERHAMPTON HOSPITAL",Incomplete Pathways with DTA,52,22,0.7123287671232876,0.3013698630136986,73
NT242,"NUFFIELD HEALTH, WOLVERHAMPTON HOSPITAL",New RTT Periods - All Patients,0,0,0,0,125
NT244,NUFFIELD HOSPITAL OXFORD (THE MANOR),Incomplete Pathways,2,2,0.5,0.5,4
NT244,NUFFIELD HOSPITAL OXFORD (THE MANOR),Incomplete Pathways with DTA,2,2,0.5,0.5,4
NT245,"NUFFIELD HEALTH, YORK HOSPITAL",Completed Pathways For Admitted Patients,53,30,0.803030303030303,0.45454545454545453,66
NT245,"NUFFIELD HEALTH, YORK HOSPITAL",Completed Pathways For Non-Admitted Patients,5,4,0.7142857142857143,0.5714285714285714,7
NT245,"NUFFIELD HEALTH, YORK HOSPITAL",Incomplete Pathways,65,50,0.49242424242424243,0.3787878787878788,132
NT245,"NUFFIELD HEALTH, YORK HOSPITAL",Incomplete Pathways with DTA,41,37,0.5774647887323944,0.5211267605633803,71
NT245,"NUFFIELD HEALTH, YORK HOSPITAL",New RTT Periods - All Patients,0,0,0,0,26
NT301,SPIRE SOUTH BANK HOSPITAL,Completed Pathways For Admitted Patients,43,22,0.4215686274509804,0.21568627450980393,102
NT301,SPIRE SOUTH BANK HOSPITAL,Completed Pathways For Non-Admitted Patients,12,3,0.14634146341463414,0.036585365853658534,82
NT301,SPIRE SOUTH BANK HOSPITAL,Incomplete Pathways,475,174,0.5594817432273262,0.2049469964664311,849
NT301,SPIRE SOUTH BANK HOSPITAL,Incomplete Pathways with DTA,235,86,0.6932153392330384,0.2536873156342183,339
NT301,SPIRE SOUTH BANK HOSPITAL,New RTT Periods - All Patients,0,0,0,0,205
NT302,SPIRE BRISTOL HOSPITAL,Completed Pathways For Admitted Patients,111,70,0.6271186440677966,0.3954802259887006,177
NT302,SPIRE BRISTOL HOSPITAL,Completed Pathways For Non-Admitted Patients,38,23,0.19289340101522842,0.116751269035533,197
NT302,SPIRE BRISTOL HOSPITAL,Incomplete Pathways,389,212,0.48625,0.265,800
NT302,SPIRE BRISTOL HOSPITAL,Incomplete Pathways with DTA,132,66,0.6376811594202898,0.3188405797101449,207
NT302,SPIRE BRISTOL HOSPITAL,New RTT Periods - All Patients,0,0,0,0,237
NT304,SPIRE SOUTHAMPTON HOSPITAL,Completed Pathways For Admitted Patients,3,2,0.011764705882352941,0.00784313725490196,255
NT304,SPIRE SOUTHAMPTON HOSPITAL,Completed Pathways For Non-Admitted Patients,13,1,0.1015625,0.0078125,128
NT304,SPIRE SOUTHAMPTON HOSPITAL,Incomplete Pathways,273,76,0.14057672502574664,0.03913491246138002,1942
NT304,SPIRE SOUTHAMPTON HOSPITAL,Incomplete Pathways with DTA,85,26,0.6910569105691057,0.21138211382113822,123
NT304,SPIRE SOUTHAMPTON HOSPITAL,New RTT Periods - All Patients,0,0,0,0,552
NT305,SPIRE PORTSMOUTH HOSPITAL,Completed Pathways For Admitted Patients,0,0,0,0,20
NT305,SPIRE PORTSMOUTH HOSPITAL,Completed Pathways For Non-Admitted Patients,6,0,0.039473684210526314,0,152
NT305,SPIRE PORTSMOUTH HOSPITAL,Incomplete Pathways,359,110,0.3509286412512219,0.10752688172043011,1023
NT305,SPIRE PORTSMOUTH HOSPITAL,Incomplete Pathways with DTA,35,13,0.8536585365853658,0.3170731707317073,41
NT305,SPIRE PORTSMOUTH HOSPITAL,New RTT Periods - All Patients,0,0,0,0,468
NT308,SPIRE GATWICK PARK HOSPITAL,Completed Pathways For Admitted Patients,23,10,0.17829457364341086,0.07751937984496124,129
NT308,SPIRE GATWICK PARK HOSPITAL,Completed Pathways For Non-Admitted Patients,8,5,0.09411764705882353,0.058823529411764705,85
NT308,SPIRE GATWICK PARK HOSPITAL,Incomplete Pathways,143,54,0.06526700136923778,0.02464628023733455,2191
NT308,SPIRE GATWICK PARK HOSPITAL,Incomplete Pathways with DTA,60,27,0.5128205128205128,0.23076923076923078,117
NT308,SPIRE GATWICK PARK HOSPITAL,New RTT Periods - All Patients,0,0,0,0,653
NT309,SPIRE SUSSEX HOSPITAL,Completed Pathways For Admitted Patients,91,45,0.5759493670886076,0.2848101265822785,158
NT309,SPIRE SUSSEX HOSPITAL,Completed Pathways For Non-Admitted Patients,26,7,0.11926605504587157,0.03211009174311927,218
NT309,SPIRE SUSSEX HOSPITAL,Incomplete Pathways,129,5,0.3543956043956044,0.013736263736263736,364
NT309,SPIRE SUSSEX HOSPITAL,Incomplete Pathways with DTA,17,2,0.5,0.058823529411764705,34
NT309,SPIRE SUSSEX HOSPITAL,New RTT Periods - All Patients,0,0,0,0,167
NT30A,SPIRE NOTTINGHAM HOSPITAL,Completed Pathways For Admitted Patients,96,29,0.375,0.11328125,256
NT30A,SPIRE NOTTINGHAM HOSPITAL,Completed Pathways For Non-Admitted Patients,15,6,0.12096774193548387,0.04838709677419355,124
NT30A,SPIRE NOTTINGHAM HOSPITAL,Incomplete Pathways,301,127,0.380050505050505,0.16035353535353536,792
NT30A,SPIRE NOTTINGHAM HOSPITAL,Incomplete Pathways with DTA,242,109,0.7400611620795107,0.3333333333333333,327
NT30A,SPIRE NOTTINGHAM HOSPITAL,New RTT Periods - All Patients,0,0,0,0,252
NT310,SPIRE TUNBRIDGE WELLS HOSPITAL,Completed Pathways For Admitted Patients,16,5,0.6153846153846154,0.19230769230769232,26
NT310,SPIRE TUNBRIDGE WELLS HOSPITAL,Completed Pathways For Non-Admitted Patients,11,0,0.09734513274336283,0,113
NT310,SPIRE TUNBRIDGE WELLS HOSPITAL,Incomplete Pathways,53,17,0.12268518518518519,0.03935185185185185,432
NT310,SPIRE TUNBRIDGE WELLS HOSPITAL,Incomplete Pathways with DTA,16,5,0.41025641025641024,0.1282051282051282,39
NT310,SPIRE TUNBRIDGE WELLS HOSPITAL,New RTT Periods - All Patients,0,0,0,0,41
NT312,SPIRE ALEXANDRA HOSPITAL,Completed Pathways For Admitted Patients,85,16,0.4228855721393035,0.07960199004975124,201
NT312,SPIRE ALEXANDRA HOSPITAL,Completed Pathways For Non-Admitted Patients,25,3,0.1893939393939394,0.022727272727272728,132
NT312,SPIRE ALEXANDRA HOSPITAL,Incomplete Pathways,274,30,0.18463611859838275,0.02021563342318059,1484
NT312,SPIRE ALEXANDRA HOSPITAL,Incomplete Pathways with DTA,241,29,0.5591647331786543,0.06728538283062645,431
NT312,SPIRE ALEXANDRA HOSPITAL,New RTT Periods - All Patients,0,0,0,0,479
NT313,SPIRE WELLESLEY HOSPITAL,Completed Pathways For Admitted Patients,22,8,0.12021857923497267,0.04371584699453552,183
NT313,SPIRE WELLESLEY HOSPITAL,Completed Pathways For Non-Admitted Patients,34,11,0.20987654320987653,0.06790123456790123,162
NT313,SPIRE WELLESLEY HOSPITAL,Incomplete Pathways,497,118,0.21032585696148964,0.04993652137113838,2363
NT313,SPIRE WELLESLEY HOSPITAL,Incomplete Pathways with DTA,89,18,0.6846153846153846,0.13846153846153847,130
NT313,SPIRE WELLESLEY HOSPITAL,New RTT Periods - All Patients,0,0,0,0,633
NT314,SPIRE LONDON EAST,Completed Pathways For Admitted Patients,73,28,0.28515625,0.109375,256
NT314,SPIRE LONDON EAST,Completed Pathways For Non-Admitted Patients,179,29,0.32783882783882784,0.05311355311355311,546
NT314,SPIRE LONDON EAST,Incomplete Pathways,910,93,0.3505392912172573,0.03582434514637904,2596
NT314,SPIRE LONDON EAST,Incomplete Pathways with DTA,221,48,0.6863354037267081,0.14906832298136646,322
NT314,SPIRE LONDON EAST,New RTT Periods - All Patients,0,0,0,0,875
NT315,SPIRE BUSHEY HOSPITAL,Completed Pathways For Admitted Patients,7,0,0.12962962962962962,0,54
NT315,SPIRE BUSHEY HOSPITAL,Completed Pathways For Non-Admitted Patients,4,1,0.05555555555555555,0.013888888888888888,72
NT315,SPIRE BUSHEY HOSPITAL,Incomplete Pathways,164,20,0.19069767441860466,0.023255813953488372,860
NT315,SPIRE BUSHEY HOSPITAL,Incomplete Pathways with DTA,131,15,0.532520325203252,0.06097560975609756,246
NT315,SPIRE BUSHEY HOSPITAL,New RTT Periods - All Patients,0,0,0,0,263
NT316,SPIRE HARPENDEN HOSPITAL,Completed Pathways For Admitted Patients,64,13,0.34408602150537637,0.06989247311827956,186
NT316,SPIRE HARPENDEN HOSPITAL,Completed Pathways For Non-Admitted Patients,25,5,0.2032520325203252,0.04065040650406504,123
NT316,SPIRE HARPENDEN HOSPITAL,Incomplete Pathways,103,8,0.15749235474006115,0.012232415902140673,654
NT316,SPIRE HARPENDEN HOSPITAL,Incomplete Pathways with DTA,25,1,0.49019607843137253,0.0196078431372549,51
NT316,SPIRE HARPENDEN HOSPITAL,New RTT Periods - All Patients,0,0,0,0,258
NT317,SPIRE CAMBRIDGE LEA HOSPITAL,Completed Pathways For Admitted Patients,71,20,0.27307692307692305,0.07692307692307693,260
NT317,SPIRE CAMBRIDGE LEA HOSPITAL,Completed Pathways For Non-Admitted Patients,10,3,0.14084507042253522,0.04225352112676056,71
NT317,SPIRE CAMBRIDGE LEA HOSPITAL,Incomplete Pathways,246,63,0.18693009118541035,0.047872340425531915,1316
NT317,SPIRE CAMBRIDGE LEA HOSPITAL,Incomplete Pathways with DTA,44,9,0.3120567375886525,0.06382978723404255,141
NT317,SPIRE CAMBRIDGE LEA HOSPITAL,New RTT Periods - All Patients,0,0,0,0,617
NT319,SPIRE HARTSWOOD HOSPITAL,Completed Pathways For Admitted Patients,20,3,0.09049773755656108,0.013574660633484163,221
NT319,SPIRE HARTSWOOD HOSPITAL,Completed Pathways For Non-Admitted Patients,30,4,0.17857142857142858,0.023809523809523808,168
NT319,SPIRE HARTSWOOD HOSPITAL,Incomplete Pathways,704,149,0.5083032490974729,0.10758122743682311,1385
NT319,SPIRE HARTSWOOD HOSPITAL,Incomplete Pathways with DTA,77,27,0.8555555555555555,0.3,90
NT319,SPIRE HARTSWOOD HOSPITAL,New RTT Periods - All Patients,0,0,0,0,373
NT320,SPIRE PARKWAY HOSPITAL,Completed Pathways For Admitted Patients,73,24,0.3029045643153527,0.0995850622406639,241
NT320,SPIRE PARKWAY HOSPITAL,Completed Pathways For Non-Admitted Patients,42,12,0.23863636363636365,0.06818181818181818,176
NT320,SPIRE PARKWAY HOSPITAL,Incomplete Pathways,212,45,0.2371364653243848,0.050335570469798654,894
NT320,SPIRE PARKWAY HOSPITAL,Incomplete Pathways with DTA,139,35,0.5864978902953587,0.14767932489451477,237
NT320,SPIRE PARKWAY HOSPITAL,New RTT Periods - All Patients,0,0,0,0,352
NT321,SPIRE LITTLE ASTON HOSPITAL,Completed Pathways For Admitted Patients,64,19,0.28444444444444444,0.08444444444444445,225
NT321,SPIRE LITTLE ASTON HOSPITAL,Completed Pathways For Non-Admitted Patients,40,14,0.14285714285714285,0.05,280
NT321,SPIRE LITTLE ASTON HOSPITAL,Incomplete Pathways,319,62,0.24728682170542635,0.04806201550387597,1290
NT321,SPIRE LITTLE ASTON HOSPITAL,Incomplete Pathways with DTA,245,49,0.6657608695652174,0.1331521739130435,368
NT321,SPIRE LITTLE ASTON HOSPITAL,New RTT Periods - All Patients,0,0,0,0,485
NT322,SPIRE LEICESTER HOSPITAL,Completed Pathways For Admitted Patients,51,36,0.17586206896551723,0.12413793103448276,290
NT322,SPIRE LEICESTER HOSPITAL,Completed Pathways For Non-Admitted Patients,33,20,0.3113207547169811,0.18867924528301888,106
NT322,SPIRE LEICESTER HOSPITAL,Incomplete Pathways,441,121,0.6523668639053254,0.17899408284023668,676
NT322,SPIRE LEICESTER HOSPITAL,Incomplete Pathways with DTA,64,24,1,0.375,64
NT322,SPIRE LEICESTER HOSPITAL,New RTT Periods - All Patients,0,0,0,0,163
NT324,SPIRE CHESHIRE HOSPITAL,Completed Pathways For Admitted Patients,213,91,0.5933147632311978,0.25348189415041783,359
NT324,SPIRE CHESHIRE HOSPITAL,Completed Pathways For Non-Admitted Patients,96,40,0.3344947735191638,0.13937282229965156,287
NT324,SPIRE CHESHIRE HOSPITAL,Incomplete Pathways,549,106,0.384184744576627,0.0741777466759972,1429
NT324,SPIRE CHESHIRE HOSPITAL,Incomplete Pathways with DTA,115,21,0.7142857142857143,0.13043478260869565,161
NT324,SPIRE CHESHIRE HOSPITAL,New RTT Periods - All Patients,0,0,0,0,427
NT325,SPIRE MURRAYFIELD HOSPITAL,Completed Pathways For Admitted Patients,63,13,0.28378378378378377,0.05855855855855856,222
NT325,SPIRE MURRAYFIELD HOSPITAL,Completed Pathways For Non-Admitted Patients,34,6,0.12186379928315412,0.021505376344086023,279
NT325,SPIRE MURRAYFIELD HOSPITAL,Incomplete Pathways,35,0,0.09971509971509972,0,351
NT325,SPIRE MURRAYFIELD HOSPITAL,Incomplete Pathways with DTA,28,0,0.27722772277227725,0,101
NT325,SPIRE MURRAYFIELD HOSPITAL,New RTT Periods - All Patients,0,0,0,0,242
NT327,SPIRE MANCHESTER HOSPITAL,Completed Pathways For Admitted Patients,33,8,0.18435754189944134,0.0446927374301676,179
NT327,SPIRE MANCHESTER HOSPITAL,Completed Pathways For Non-Admitted Patients,37,4,0.25,0.02702702702702703,148
NT327,SPIRE MANCHESTER HOSPITAL,Incomplete Pathways,157,18,0.13171140939597314,0.015100671140939598,1192
NT327,SPIRE MANCHESTER HOSPITAL,Incomplete Pathways with DTA,25,4,0.31645569620253167,0.05063291139240506,79
NT327,SPIRE MANCHESTER HOSPITAL,New RTT Periods - All Patients,0,0,0,0,386
NT332,SPIRE LEEDS HOSPITAL,Completed Pathways For Admitted Patients,163,58,0.45027624309392267,0.16022099447513813,362
NT332,SPIRE LEEDS HOSPITAL,Completed Pathways For Non-Admitted Patients,33,12,0.3626373626373626,0.13186813186813187,91
NT332,SPIRE LEEDS HOSPITAL,Incomplete Pathways,459,124,0.323923782639379,0.08750882145377559,1417
NT332,SPIRE LEEDS HOSPITAL,Incomplete Pathways with DTA,145,35,0.7360406091370558,0.17766497461928935,197
NT332,SPIRE LEEDS HOSPITAL,New RTT Periods - All Patients,0,0,0,0,306
NT333,SPIRE WASHINGTON HOSPITAL,Completed Pathways For Admitted Patients,122,54,0.23597678916827852,0.10444874274661509,517
NT333,SPIRE WASHINGTON HOSPITAL,Completed Pathways For Non-Admitted Patients,19,2,0.07630522088353414,0.008032128514056224,249
NT333,SPIRE WASHINGTON HOSPITAL,Incomplete Pathways,251,69,0.10312243221035333,0.028348397699260477,2434
NT333,SPIRE WASHINGTON HOSPITAL,Incomplete Pathways with DTA,88,16,0.27848101265822783,0.05063291139240506,316
NT333,SPIRE WASHINGTON HOSPITAL,New RTT Periods - All Patients,0,0,0,0,1101
NT337,SPIRE LIVERPOOL HOSPITAL,Completed Pathways For Admitted Patients,181,99,0.45363408521303256,0.24812030075187969,399
NT337,SPIRE LIVERPOOL HOSPITAL,Completed Pathways For Non-Admitted Patients,99,19,0.26902173913043476,0.051630434782608696,368
NT337,SPIRE LIVERPOOL HOSPITAL,Incomplete Pathways,2089,694,0.48911261999531724,0.16249121985483495,4271
NT337,SPIRE LIVERPOOL HOSPITAL,Incomplete Pathways with DTA,761,189,0.6394957983193277,0.1588235294117647,1190
NT337,SPIRE LIVERPOOL HOSPITAL,New RTT Periods - All Patients,0,0,0,0,1042
NT339,SPIRE REGENCY HOSPITAL,Completed Pathways For Admitted Patients,71,24,0.4965034965034965,0.16783216783216784,143
NT339,SPIRE REGENCY HOSPITAL,Completed Pathways For Non-Admitted Patients,80,7,0.21220159151193635,0.01856763925729443,377
NT339,SPIRE REGENCY HOSPITAL,Incomplete Pathways,649,140,0.3412197686645636,0.07360672975814932,1902
NT339,SPIRE REGENCY HOSPITAL,Incomplete Pathways with DTA,395,77,0.6240126382306477,0.12164296998420221,633
NT339,SPIRE REGENCY HOSPITAL,New RTT Periods - All Patients,0,0,0,0,480
NT343,SPIRE THAMES VALLEY HOSPITAL,Completed Pathways For Admitted Patients,5,0,0.029585798816568046,0,169
NT343,SPIRE THAMES VALLEY HOSPITAL,Completed Pathways For Non-Admitted Patients,5,2,0.08333333333333333,0.03333333333333333,60
NT343,SPIRE THAMES VALLEY HOSPITAL,Incomplete Pathways,55,10,0.1354679802955665,0.024630541871921183,406
NT343,SPIRE THAMES VALLEY HOSPITAL,Incomplete Pathways with DTA,23,5,0.6571428571428571,0.14285714285714285,35
NT343,SPIRE THAMES VALLEY HOSPITAL,New RTT Periods - All Patients,0,0,0,0,266
NT344,SPIRE DUNEDIN HOSPITAL,Completed Pathways For Admitted Patients,42,13,0.5,0.15476190476190477,84
NT344,SPIRE DUNEDIN HOSPITAL,Completed Pathways For Non-Admitted Patients,2,1,0.0392156862745098,0.0196078431372549,51
NT344,SPIRE DUNEDIN HOSPITAL,Incomplete Pathways,65,16,0.12218045112781954,0.03007518796992481,532
NT344,SPIRE DUNEDIN HOSPITAL,Incomplete Pathways with DTA,42,9,0.4421052631578947,0.09473684210526316,95
NT344,SPIRE DUNEDIN HOSPITAL,New RTT Periods - All Patients,0,0,0,0,191
NT345,SPIRE CLARE PARK HOSPITAL,Completed Pathways For Admitted Patients,7,1,0.025179856115107913,0.0035971223021582736,278
NT345,SPIRE CLARE PARK HOSPITAL,Completed Pathways For Non-Admitted Patients,2,0,0.06060606060606061,0,33
NT345,SPIRE CLARE PARK HOSPITAL,Incomplete Pathways,86,26,0.058423913043478264,0.017663043478260868,1472
NT345,SPIRE CLARE PARK HOSPITAL,Incomplete Pathways with DTA,27,10,0.7297297297297297,0.2702702702702703,37
NT345,SPIRE CLARE PARK HOSPITAL,New RTT Periods - All Patients,0,0,0,0,670
NT347,SPIRE FYLDE COAST HOSPITAL,Completed Pathways For Admitted Patients,258,133,0.8486842105263158,0.4375,304
NT347,SPIRE FYLDE COAST HOSPITAL,Completed Pathways For Non-Admitted Patients,76,33,0.3220338983050847,0.13983050847457626,236
NT347,SPIRE FYLDE COAST HOSPITAL,Incomplete Pathways,1916,1172,0.5388076490438695,0.3295838020247469,3556
NT347,SPIRE FYLDE COAST HOSPITAL,Incomplete Pathways with DTA,844,458,0.7170773152081563,0.38912489379779097,1177
NT347,SPIRE FYLDE COAST HOSPITAL,New RTT Periods - All Patients,0,0,0,0,697
NT348,SPIRE ELLAND HOSPITAL,Completed Pathways For Admitted Patients,126,42,0.45652173913043476,0.15217391304347827,276
NT348,SPIRE ELLAND HOSPITAL,Completed Pathways For Non-Admitted Patients,26,9,0.058426966292134834,0.020224719101123594,445
NT348,SPIRE ELLAND HOSPITAL,Incomplete Pathways,225,55,0.14469453376205788,0.03536977491961415,1555
NT348,SPIRE ELLAND HOSPITAL,Incomplete Pathways with DTA,171,42,0.4033018867924528,0.09905660377358491,424
NT348,SPIRE ELLAND HOSPITAL,New RTT Periods - All Patients,0,0,0,0,550
NT350,SPIRE METHLEY PARK HOSPITAL,Completed Pathways For Admitted Patients,234,98,0.850909090909091,0.3563636363636364,275
NT350,SPIRE METHLEY PARK HOSPITAL,Completed Pathways For Non-Admitted Patients,152,57,0.6413502109704642,0.24050632911392406,237
NT350,SPIRE METHLEY PARK HOSPITAL,Incomplete Pathways,246,62,0.32114882506527415,0.08093994778067885,766
NT350,SPIRE METHLEY PARK HOSPITAL,Incomplete Pathways with DTA,130,34,0.6161137440758294,0.16113744075829384,211
NT350,SPIRE METHLEY PARK HOSPITAL,New RTT Periods - All Patients,0,0,0,0,209
NT351,SPIRE HULL AND EAST RIDING HOSPITAL,Completed Pathways For Admitted Patients,101,39,0.2616580310880829,0.10103626943005181,386
NT351,SPIRE HULL AND EAST RIDING HOSPITAL,Completed Pathways For Non-Admitted Patients,35,8,0.09186351706036745,0.02099737532808399,381
NT351,SPIRE HULL AND EAST RIDING HOSPITAL,Incomplete Pathways,740,159,0.3319874383131449,0.07133243606998654,2229
NT351,SPIRE HULL AND EAST RIDING HOSPITAL,Incomplete Pathways with DTA,156,50,0.5631768953068592,0.18050541516245489,277
NT351,SPIRE HULL AND EAST RIDING HOSPITAL,New RTT Periods - All Patients,0,0,0,0,639
NT364,SPIRE MONTEFIORE HOSPITAL,Completed Pathways For Admitted Patients,38,23,0.23170731707317074,0.1402439024390244,164
NT364,SPIRE MONTEFIORE HOSPITAL,Completed Pathways For Non-Admitted Patients,5,3,0.058823529411764705,0.03529411764705882,85
NT364,SPIRE MONTEFIORE HOSPITAL,Incomplete Pathways,50,19,0.0562429696287964,0.021372328458942633,889
NT364,SPIRE MONTEFIORE HOSPITAL,Incomplete Pathways with DTA,31,13,0.22627737226277372,0.0948905109489051,137
NT364,SPIRE MONTEFIORE HOSPITAL,New RTT Periods - All Patients,0,0,0,0,350
NT3X3,SPIRE ST ANTHONY'S HOSPITAL,Completed Pathways For Admitted Patients,0,0,0,0,140
NT3X3,SPIRE ST ANTHONY'S HOSPITAL,Completed Pathways For Non-Admitted Patients,3,0,0.030612244897959183,0,98
NT3X3,SPIRE ST ANTHONY'S HOSPITAL,Incomplete Pathways,107,13,0.11008230452674897,0.013374485596707819,972
NT3X3,SPIRE ST ANTHONY'S HOSPITAL,Incomplete Pathways with DTA,99,12,0.7795275590551181,0.09448818897637795,127
NT3X3,SPIRE ST ANTHONY'S HOSPITAL,New RTT Periods - All Patients,0,0,0,0,435
NT401,BMI - THE ALEXANDRA HOSPITAL,Completed Pathways For Admitted Patients,84,16,0.3925233644859813,0.07476635514018691,214
NT401,BMI - THE ALEXANDRA HOSPITAL,Completed Pathways For Non-Admitted Patients,30,5,0.10135135135135136,0.016891891891891893,296
NT401,BMI - THE ALEXANDRA HOSPITAL,Incomplete Pathways,391,153,0.2692837465564738,0.10537190082644628,1452
NT401,BMI - THE ALEXANDRA HOSPITAL,Incomplete Pathways with DTA,35,10,0.30701754385964913,0.08771929824561403,114
NT401,BMI - THE ALEXANDRA HOSPITAL,New RTT Periods - All Patients,0,0,0,0,546
NT402,BMI - BATH CLINIC,Completed Pathways For Admitted Patients,40,13,0.22727272727272727,0.07386363636363637,176
NT402,BMI - BATH CLINIC,Completed Pathways For Non-Admitted Patients,6,0,0.06315789473684211,0,95
NT402,BMI - BATH CLINIC,Incomplete Pathways,58,2,0.07483870967741936,0.0025806451612903226,775
NT402,BMI - BATH CLINIC,Incomplete Pathways with DTA,16,1,0.13559322033898305,0.00847457627118644,118
NT402,BMI - BATH CLINIC,New RTT Periods - All Patients,0,0,0,0,347
NT403,BMI - THE BEARDWOOD HOSPITAL,Completed Pathways For Admitted Patients,23,2,0.08363636363636363,0.007272727272727273,275
NT403,BMI - THE BEARDWOOD HOSPITAL,Completed Pathways For Non-Admitted Patients,21,0,0.07241379310344828,0,290
NT403,BMI - THE BEARDWOOD HOSPITAL,Incomplete Pathways,177,1,0.0887218045112782,5.012531328320802e-4,1995
NT403,BMI - THE BEARDWOOD HOSPITAL,Incomplete Pathways with DTA,29,1,0.14285714285714285,0.0049261083743842365,203
NT403,BMI - THE BEARDWOOD HOSPITAL,New RTT Periods - All Patients,0,0,0,0,984
NT404,BMI - THE BEAUMONT HOSPITAL,Completed Pathways For Admitted Patients,73,30,0.3173913043478261,0.13043478260869565,230
NT404,BMI - THE BEAUMONT HOSPITAL,Completed Pathways For Non-Admitted Patients,58,6,0.14215686274509803,0.014705882352941176,408
NT404,BMI - THE BEAUMONT HOSPITAL,Incomplete Pathways,464,149,0.2046757829730922,0.06572562858403176,2267
NT404,BMI - THE BEAUMONT HOSPITAL,Incomplete Pathways with DTA,41,5,0.2847222222222222,0.034722222222222224,144
NT404,BMI - THE BEAUMONT HOSPITAL,New RTT Periods - All Patients,0,0,0,0,909
NT405,BMI - BISHOPS WOOD,Completed Pathways For Admitted Patients,21,6,0.375,0.10714285714285714,56
NT405,BMI - BISHOPS WOOD,Completed Pathways For Non-Admitted Patients,21,2,0.19626168224299065,0.018691588785046728,107
NT405,BMI - BISHOPS WOOD,Incomplete Pathways,28,6,0.08333333333333333,0.017857142857142856,336
NT405,BMI - BISHOPS WOOD,Incomplete Pathways with DTA,7,3,0.12280701754385964,0.05263157894736842,57
NT405,BMI - BISHOPS WOOD,New RTT Periods - All Patients,0,0,0,0,175
NT406,BMI - THE BLACKHEATH HOSPITAL,Completed Pathways For Admitted Patients,70,6,0.49295774647887325,0.04225352112676056,142
NT406,BMI - THE BLACKHEATH HOSPITAL,Completed Pathways For Non-Admitted Patients,34,9,0.17435897435897435,0.046153846153846156,195
NT406,BMI - THE BLACKHEATH HOSPITAL,Incomplete Pathways,506,48,0.36168691922802,0.034310221586847746,1399
NT406,BMI - THE BLACKHEATH HOSPITAL,Incomplete Pathways with DTA,38,8,0.36538461538461536,0.07692307692307693,104
NT406,BMI - THE BLACKHEATH HOSPITAL,New RTT Periods - All Patients,0,0,0,0,429
NT408,BMI - THE CHAUCER HOSPITAL,Completed Pathways For Admitted Patients,42,9,0.6363636363636364,0.13636363636363635,66
NT408,BMI - THE CHAUCER HOSPITAL,Completed Pathways For Non-Admitted Patients,18,3,0.16071428571428573,0.026785714285714284,112
NT408,BMI - THE CHAUCER HOSPITAL,Incomplete Pathways,62,5,0.10726643598615918,0.00865051903114187,578
NT408,BMI - THE CHAUCER HOSPITAL,Incomplete Pathways with DTA,19,1,0.24050632911392406,0.012658227848101266,79
NT408,BMI - THE CHAUCER HOSPITAL,New RTT Periods - All Patients,0,0,0,0,251
NT409,BMI - CHELSFIELD PARK HOSPITAL,Completed Pathways For Admitted Patients,25,3,0.2976190476190476,0.03571428571428571,84
NT409,BMI - CHELSFIELD PARK HOSPITAL,Completed Pathways For Non-Admitted Patients,15,0,0.1388888888888889,0,108
NT409,BMI - CHELSFIELD PARK HOSPITAL,Incomplete Pathways,133,24,0.2176759410801964,0.03927986906710311,611
NT409,BMI - CHELSFIELD PARK HOSPITAL,Incomplete Pathways with DTA,24,2,0.1889763779527559,0.015748031496062992,127
NT409,BMI - CHELSFIELD PARK HOSPITAL,New RTT Periods - All Patients,0,0,0,0,243
